COUNTY,MUNICIPALITY,CLASS,OFFICIAL_COUNTY_NAME,OFFICIAL_MUNICIPAL_NAME,OFFICIAL_CLASS_OF_MUNIC,FIPS_MUN_CODE,GEOID,CTY_MUN_CODE,MUNICIPAL_CODE,JOIN_KEY,GEO_BASE_KEY
Lancaster,Leacock Township,2nd Township,LANCASTER,LEACOCK,2TWP,42080,4207142080,36221,221,LANCASTER|LEACOCK TWP,LANCASTER|LEACOCK
Lancaster,Lititz Borough,Borough,LANCASTER,LITITZ,BORO,43816,4207143816,36409,409,LANCASTER|LITITZ BORO,LANCASTER|LITITZ
Lancaster,Little Britain Township,2nd Township,LANCASTER,LITTLE BRITAIN,2TWP,43832,4207143832,36222,222,LANCASTER|LITTLE BRITAIN TWP,LANCASTER|LITTLE BRITAIN
Lancaster,Manheim Borough,Borough,LANCASTER,MANHEIM,BORO,46888,4207146888,36410,410,LANCASTER|MANHEIM BORO,LANCASTER|MANHEIM
Lancaster,Manheim Township,1st Township,LANCASTER,MANHEIM,1TWP,46896,4207146896,36101,101,LANCASTER|MANHEIM TWP,LANCASTER|MANHEIM
Lancaster,Manor Township,2nd Township,LANCASTER,MANOR,2TWP,46992,4207146992,36223,223,LANCASTER|MANOR TWP,LANCASTER|MANOR
Lancaster,Marietta Borough,Borough,LANCASTER,MARIETTA,BORO,47424,4207147424,36411,411,LANCASTER|MARIETTA BORO,LANCASTER|MARIETTA
Lancaster,Martic Township,2nd Township,LANCASTER,MARTIC,2TWP,47824,4207147824,36224,224,LANCASTER|MARTIC TWP,LANCASTER|MARTIC
Lancaster,Millersville Borough,Borough,LANCASTER,MILLERSVILLE,BORO,49728,4207149728,36412,412,LANCASTER|MILLERSVILLE BORO,LANCASTER|MILLERSVILLE
Lancaster,Mount Joy Borough,Borough,LANCASTER,MT JOY,BORO,51656,4207151656,36413,413,LANCASTER|MT JOY BORO,LANCASTER|MT JOY
Lancaster,Mountville Borough,Borough,LANCASTER,MOUNTVILLE,BORO,52016,4207152016,36414,414,LANCASTER|MOUNTVILLE BORO,LANCASTER|MOUNTVILLE
Lancaster,Mt Joy Township,2nd Township,LANCASTER,MOUNT JOY,2TWP,51664,4207151664,36225,225,LANCASTER|MT JOY TWP,LANCASTER|MT JOY
Lancaster,New Holland Borough,Borough,LANCASTER,NEW HOLLAND,BORO,53696,4207153696,36415,415,LANCASTER|NEW HOLLAND BORO,LANCASTER|NEW HOLLAND
Lancaster,Paradise Township,2nd Township,LANCASTER,PARADISE,2TWP,57848,4207157848,36226,226,LANCASTER|PARADISE TWP,LANCASTER|PARADISE
Lancaster,Penn Township,2nd Township,LANCASTER,PENN,2TWP,58840,4207158840,36227,227,LANCASTER|PENN TWP,LANCASTER|PENN
Lancaster,Pequea Township,2nd Township,LANCASTER,PEQUEA,2TWP,59360,4207159360,36228,228,LANCASTER|PEQUEA TWP,LANCASTER|PEQUEA
Lancaster,Providence Township,2nd Township,LANCASTER,PROVIDENCE,2TWP,62832,4207162832,36229,229,LANCASTER|PROVIDENCE TWP,LANCASTER|PROVIDENCE
Lancaster,Quarryville Borough,Borough,LANCASTER,QUARRYVILLE,BORO,63064,4207163064,36416,416,LANCASTER|QUARRYVILLE BORO,LANCASTER|QUARRYVILLE
Lancaster,Rapho Township,2nd Township,LANCASTER,RAPHO,2TWP,63440,4207163440,36230,230,LANCASTER|RAPHO TWP,LANCASTER|RAPHO
Lancaster,Sadsbury Township,2nd Township,LANCASTER,SADSBURY,2TWP,67096,4207167096,36231,231,LANCASTER|SADSBURY TWP,LANCASTER|SADSBURY
Lancaster,Salisbury Township,2nd Township,LANCASTER,SALISBURY,2TWP,67568,4207167568,36232,232,LANCASTER|SALISBURY TWP,LANCASTER|SALISBURY
Lancaster,Strasburg Borough,Borough,LANCASTER,STRASBURG,BORO,74712,4207174712,36417,417,LANCASTER|STRASBURG BORO,LANCASTER|STRASBURG
Lancaster,Strasburg Township,2nd Township,LANCASTER,STRASBURG,2TWP,74720,4207174720,36233,233,LANCASTER|STRASBURG TWP,LANCASTER|STRASBURG
Lancaster,Terre Hill Borough,Borough,LANCASTER,TERRE HILL,BORO,76400,4207176400,36418,418,LANCASTER|TERRE HILL BORO,LANCASTER|TERRE HILL
Lancaster,Upper Leacock Township,2nd Township,LANCASTER,UPPER LEACOCK,2TWP,79080,4207179080,36234,234,LANCASTER|UPPER LEACOCK TWP,LANCASTER|UPPER LEACOCK
Lancaster,Warwick Township,2nd Township,LANCASTER,WARWICK,2TWP,81168,4207181168,36235,235,LANCASTER|WARWICK TWP,LANCASTER|WARWICK
Lancaster,West Cocalico Township,2nd Township,LANCASTER,WEST COCALICO,2TWP,82728,4207182728,36236,236,LANCASTER|W COCALICO TWP,LANCASTER|W COCALICO
Lancaster,West Donegal Township,2nd Township,LANCASTER,WEST DONEGAL,2TWP,82816,4207182816,36237,237,LANCASTER|W DONEGAL TWP,LANCASTER|W DONEGAL
Lancaster,West Earl Township,2nd Township,LANCASTER,WEST EARL,2TWP,82824,4207182824,36238,238,LANCASTER|W EARL TWP,LANCASTER|W EARL
Lancaster,West Hempfield Township,2nd Township,LANCASTER,WEST HEMPFIELD,2TWP,83152,4207183152,36239,239,LANCASTER|W HEMPFIELD TWP,LANCASTER|W HEMPFIELD
Lancaster,West Lampeter Township,2nd Township,LANCASTER,WEST LAMPETER,2TWP,83256,4207183256,36240,240,LANCASTER|W LAMPETER TWP,LANCASTER|W LAMPETER
Lawrence,Bessemer Borough,Borough,LAWRENCE,BESSEMER,BORO,05936,4207305936,37401,401,LAWRENCE|BESSEMER BORO,LAWRENCE|BESSEMER
Lawrence,Ellport Borough,Borough,LAWRENCE,ELLPORT,BORO,23280,4207323280,37402,402,LAWRENCE|ELLPORT BORO,LAWRENCE|ELLPORT
Lawrence,Enon Valley Borough,Borough,LAWRENCE,ENON VALLEY,BORO,23768,4207323768,37404,404,LAWRENCE|ENON VALLEY BORO,LAWRENCE|ENON VALLEY
Lawrence,Hickory Township,2nd Township,LAWRENCE,HICKORY,2TWP,34248,4207334248,37202,202,LAWRENCE|HICKORY TWP,LAWRENCE|HICKORY
Lawrence,Little Beaver Township,2nd Township,LAWRENCE,LITTLE BEAVER,2TWP,43824,4207343824,37203,203,LAWRENCE|LITTLE BEAVER TWP,LAWRENCE|LITTLE BEAVER
Lawrence,Mahoning Township,2nd Township,LAWRENCE,MAHONING,2TWP,46648,4207346648,37204,204,LAWRENCE|MAHONING TWP,LAWRENCE|MAHONING
Lawrence,Neshannock Township,2nd Township,LAWRENCE,NESHANNOCK,2TWP,53064,4207353064,37205,205,LAWRENCE|NESHANNOCK TWP,LAWRENCE|NESHANNOCK
Lawrence,New Beaver Borough,Borough,LAWRENCE,NEW BEAVER,BORO,53184,4207353184,37409,409,LAWRENCE|NEW BEAVER BORO,LAWRENCE|NEW BEAVER
Lawrence,New Castle City,3rd City,LAWRENCE,NEW CASTLE,CITY,53368,4207353368,37301,301,LAWRENCE|NEW CASTLE CITY,LAWRENCE|NEW CASTLE
Lawrence,New Wilmington Borough,Borough,LAWRENCE,NEW WILMINGTON,BORO,54352,4207354352,37405,405,LAWRENCE|NEW WILMINGTON BORO,LAWRENCE|NEW WILMINGTON
Lawrence,North Beaver Township,2nd Township,LAWRENCE,NORTH BEAVER,2TWP,54768,4207354768,37206,206,LAWRENCE|N BEAVER TWP,LAWRENCE|N BEAVER
Lawrence,Perry Township,2nd Township,LAWRENCE,PERRY,2TWP,59488,4207359488,37207,207,LAWRENCE|PERRY TWP,LAWRENCE|PERRY
Lawrence,Plain Grove Township,2nd Township,LAWRENCE,PLAIN GROVE,2TWP,61104,4207361104,37208,208,LAWRENCE|PLAIN GROVE TWP,LAWRENCE|PLAIN GROVE
Lawrence,Pulaski Township,2nd Township,LAWRENCE,PULASKI,2TWP,62904,4207362904,37209,209,LAWRENCE|PULASKI TWP,LAWRENCE|PULASKI
Lawrence,S.N.P.J. Borough,Borough,LAWRENCE,S.N.P.J.,BORO,71620,4207371620,37410,410,LAWRENCE|S N P J BORO,LAWRENCE|S N P J
Lawrence,Scott Township,2nd Township,LAWRENCE,SCOTT,2TWP,68408,4207368408,37210,210,LAWRENCE|SCOTT TWP,LAWRENCE|SCOTT
Lawrence,Shenango Township,2nd Township,LAWRENCE,SHENANGO,2TWP,70080,4207370080,37211,211,LAWRENCE|SHENANGO TWP,LAWRENCE|SHENANGO
Lawrence,Slippery Rock Township,2nd Township,LAWRENCE,SLIPPERY ROCK,2TWP,71200,4207371200,37212,212,LAWRENCE|SLIPPERY ROCK TWP,LAWRENCE|SLIPPERY ROCK
Lawrence,Taylor Township,2nd Township,LAWRENCE,TAYLOR,2TWP,76192,4207376192,37213,213,LAWRENCE|TAYLOR TWP,LAWRENCE|TAYLOR
Lawrence,Union Township,2nd Township,LAWRENCE,UNION,2TWP,78368,4207378368,37214,214,LAWRENCE|UNION TWP,LAWRENCE|UNION
Lawrence,Volant Borough,Borough,LAWRENCE,VOLANT,BORO,80368,4207380368,37407,407,LAWRENCE|VOLANT BORO,LAWRENCE|VOLANT
Lawrence,Wampum Borough,Borough,LAWRENCE,WAMPUM,BORO,80880,4207380880,37408,408,LAWRENCE|WAMPUM BORO,LAWRENCE|WAMPUM
Lawrence,Washington Township,2nd Township,LAWRENCE,WASHINGTON,2TWP,81272,4207381272,37215,215,LAWRENCE|WASHINGTON TWP,LAWRENCE|WASHINGTON
Lawrence,Wayne Township,2nd Township,LAWRENCE,WAYNE,2TWP,81776,4207381776,37216,216,LAWRENCE|WAYNE TWP,LAWRENCE|WAYNE
Lawrence,Wilmington Township,2nd Township,LAWRENCE,WILMINGTON,2TWP,85504,4207385504,37217,217,LAWRENCE|WILMINGTON TWP,LAWRENCE|WILMINGTON
Lebanon,Annville Township,1st Township,LEBANON,ANNVILLE,1TWP,02600,4207502600,38101,101,LEBANON|ANNVILLE TWP,LEBANON|ANNVILLE
Lebanon,Bethel Township,2nd Township,LEBANON,BETHEL,2TWP,06040,4207506040,38201,201,LEBANON|BETHEL TWP,LEBANON|BETHEL
Lebanon,Cleona Borough,Borough,LEBANON,CLEONA,BORO,14160,4207514160,38401,401,LEBANON|CLEONA BORO,LEBANON|CLEONA
Lebanon,Cold Spring Township,2nd Township,LEBANON,COLD SPRING,2TWP,14944,4207514944,38202,202,LEBANON|COLD SPRING TWP,LEBANON|COLD SPRING
Lebanon,Cornwall Borough,Borough,LEBANON,CORNWALL,BORO,16256,4207516256,38402,402,LEBANON|CORNWALL BORO,LEBANON|CORNWALL
Lebanon,East Hanover Township,2nd Township,LEBANON,EAST HANOVER,2TWP,21224,4207521224,38203,203,LEBANON|E HANOVER TWP,LEBANON|E HANOVER
Lebanon,Heidelberg Township,2nd Township,LEBANON,HEIDELBERG,2TWP,33608,4207533608,38204,204,LEBANON|HEIDELBERG TWP,LEBANON|HEIDELBERG
Lebanon,Jackson Township,2nd Township,LEBANON,JACKSON,2TWP,37392,4207537392,38205,205,LEBANON|JACKSON TWP,LEBANON|JACKSON
Lebanon,Jonestown Borough,Borough,LEBANON,JONESTOWN,BORO,38400,4207538400,38403,403,LEBANON|JONESTOWN BORO,LEBANON|JONESTOWN
Lebanon,Lebanon City,3rd City,LEBANON,LEBANON,CITY,42168,4207542168,38301,301,LEBANON|LEBANON CITY,LEBANON|LEBANON
Lebanon,Millcreek Township,2nd Township,LEBANON,MILLCREEK,2TWP,49560,4207549560,38206,206,LEBANON|MILLCREEK TWP,LEBANON|MILLCREEK
Lebanon,Mt Gretna Borough,Borough,LEBANON,MOUNT GRETNA,BORO,51568,4207551568,38404,404,LEBANON|MT GRETNA BORO,LEBANON|MT GRETNA
Lebanon,Myerstown Borough,Borough,LEBANON,MYERSTOWN,BORO,52488,4207552488,38405,405,LEBANON|MYERSTOWN BORO,LEBANON|MYERSTOWN
Lebanon,North Annville Township,2nd Township,LEBANON,NORTH ANNVILLE,2TWP,54720,4207554720,38207,207,LEBANON|N ANNVILLE TWP,LEBANON|N ANNVILLE
Lebanon,North Cornwall Township,2nd Township,LEBANON,NORTH CORNWALL,2TWP,54928,4207554928,38208,208,LEBANON|N CORNWALL TWP,LEBANON|N CORNWALL
Lebanon,North Lebanon Township,2nd Township,LEBANON,NORTH LEBANON,2TWP,55160,4207555160,38209,209,LEBANON|N LEBANON TWP,LEBANON|N LEBANON
Lebanon,North Londonderry Township,2nd Township,LEBANON,NORTH LONDONDERRY,2TWP,55176,4207555176,38210,210,LEBANON|N LONDONDERRY TWP,LEBANON|N LONDONDERRY
Lebanon,Palmyra Borough,Borough,LEBANON,PALMYRA,BORO,57720,4207557720,38406,406,LEBANON|PALMYRA BORO,LEBANON|PALMYRA
Lebanon,Richland Borough,Borough,LEBANON,RICHLAND,BORO,64560,4207564560,38407,407,LEBANON|RICHLAND BORO,LEBANON|RICHLAND
Lebanon,South Annville Township,2nd Township,LEBANON,SOUTH ANNVILLE,2TWP,71928,4207571928,38211,211,LEBANON|S ANNVILLE TWP,LEBANON|S ANNVILLE
Lebanon,South Lebanon Township,2nd Township,LEBANON,SOUTH LEBANON,2TWP,72288,4207572288,38212,212,LEBANON|S LEBANON TWP,LEBANON|S LEBANON
Lebanon,South Londonderry Township,2nd Township,LEBANON,SOUTH LONDONDERRY,2TWP,72296,4207572296,38213,213,LEBANON|S LONDONDERRY TWP,LEBANON|S LONDONDERRY
Lebanon,Swatara Township,2nd Township,LEBANON,SWATARA,2TWP,75680,4207575680,38214,214,LEBANON|SWATARA TWP,LEBANON|SWATARA
Lebanon,Union Township,2nd Township,LEBANON,UNION,2TWP,78376,4207578376,38215,215,LEBANON|UNION TWP,LEBANON|UNION
Lebanon,West Cornwall Township,2nd Township,LEBANON,WEST CORNWALL,2TWP,82752,4207582752,38216,216,LEBANON|W CORNWALL TWP,LEBANON|W CORNWALL
Lebanon,West Lebanon Township,1st Township,LEBANON,WEST LEBANON,1TWP,83312,4207583312,38102,102,LEBANON|W LEBANON TWP,LEBANON|W LEBANON
Lehigh,Alburtis Borough,Borough,LEHIGH,ALBURTIS,BORO,00660,4207700660,39401,401,LEHIGH|ALBURTIS BORO,LEHIGH|ALBURTIS
Lehigh,Allentown City,3rd City,LEHIGH,ALLENTOWN,CITY,02000,4207702000,39301,301,LEHIGH|ALLENTOWN CITY,LEHIGH|ALLENTOWN
Lehigh,Catasauqua Borough,Borough,LEHIGH,CATASAUQUA,BORO,11720,4207711720,39402,402,LEHIGH|CATASAUQUA BORO,LEHIGH|CATASAUQUA
Lehigh,Coopersburg Borough,Borough,LEHIGH,COOPERSBURG,BORO,16056,4207716056,39403,403,LEHIGH|COOPERSBURG BORO,LEHIGH|COOPERSBURG
Lehigh,Coplay Borough,Borough,LEHIGH,COPLAY,BORO,16128,4207716128,39404,404,LEHIGH|COPLAY BORO,LEHIGH|COPLAY
Lehigh,Emmaus Borough,Borough,LEHIGH,EMMAUS,BORO,23584,4207723584,39405,405,LEHIGH|EMMAUS BORO,LEHIGH|EMMAUS
Lehigh,Fountain Hill Borough,Borough,LEHIGH,FOUNTAIN HILL,BORO,27008,4207727008,39406,406,LEHIGH|FOUNTAIN HILL BORO,LEHIGH|FOUNTAIN HILL
Lehigh,Hanover Township,2nd Township,LEHIGH,HANOVER,2TWP,32400,4207732400,39201,201,LEHIGH|HANOVER TWP,LEHIGH|HANOVER
Lehigh,Heidelberg Township,2nd Township,LEHIGH,HEIDELBERG,2TWP,33616,4207733616,39202,202,LEHIGH|HEIDELBERG TWP,LEHIGH|HEIDELBERG
Lehigh,Lower Macungie Township,1st Township,LEHIGH,LOWER MACUNGIE,1TWP,44952,4207744952,39104,104,LEHIGH|LOWER MACUNGIE TWP,LEHIGH|LOWER MACUNGIE
Lehigh,Lower Milford Township,2nd Township,LEHIGH,LOWER MILFORD,2TWP,44992,4207744992,39204,204,LEHIGH|LOWER MILFORD TWP,LEHIGH|LOWER MILFORD
Lehigh,Lowhill Township,2nd Township,LEHIGH,LOWHILL,2TWP,45168,4207745168,39205,205,LEHIGH|LOWHILL TWP,LEHIGH|LOWHILL
Lehigh,Lynn Township,2nd Township,LEHIGH,LYNN,2TWP,45656,4207745656,39206,206,LEHIGH|LYNN TWP,LEHIGH|LYNN
Lehigh,Macungie Borough,Borough,LEHIGH,MACUNGIE,BORO,46392,4207746392,39407,407,LEHIGH|MACUNGIE BORO,LEHIGH|MACUNGIE
Lehigh,North Whitehall Township,2nd Township,LEHIGH,NORTH WHITEHALL,2TWP,55576,4207755576,39207,207,LEHIGH|N WHITEHALL TWP,LEHIGH|N WHITEHALL
Lehigh,Salisbury Township,1st Township,LEHIGH,SALISBURY,1TWP,67576,4207767576,39101,101,LEHIGH|SALISBURY TWP,LEHIGH|SALISBURY
Lehigh,Slatington Borough,Borough,LEHIGH,SLATINGTON,BORO,71144,4207771144,39408,408,LEHIGH|SLATINGTON BORO,LEHIGH|SLATINGTON
Lehigh,South Whitehall Township,1st Township,LEHIGH,SOUTH WHITEHALL,1TWP,72632,4207772632,39103,103,LEHIGH|S WHITEHALL TWP,LEHIGH|S WHITEHALL
Lehigh,Upper Macungie Township,2nd Township,LEHIGH,UPPER MACUNGIE,2TWP,79104,4207779104,39209,209,LEHIGH|UPPER MACUNGIE TWP,LEHIGH|UPPER MACUNGIE
Lehigh,Upper Milford Township,2nd Township,LEHIGH,UPPER MILFORD,2TWP,79160,4207779160,39210,210,LEHIGH|UPPER MILFORD TWP,LEHIGH|UPPER MILFORD
Lehigh,Upper Saucon Township,2nd Township,LEHIGH,UPPER SAUCON,2TWP,79288,4207779288,39211,211,LEHIGH|UPPER SAUCON TWP,LEHIGH|UPPER SAUCON
Lehigh,Washington Township,2nd Township,LEHIGH,WASHINGTON,2TWP,81280,4207781280,39212,212,LEHIGH|WASHINGTON TWP,LEHIGH|WASHINGTON
Lehigh,Weisenberg Township,2nd Township,LEHIGH,WEISENBERG,2TWP,82064,4207782064,39213,213,LEHIGH|WEISENBERG TWP,LEHIGH|WEISENBERG
Lehigh,Whitehall Township,1st Township,LEHIGH,WHITEHALL,1TWP,84528,4207784528,39102,102,LEHIGH|WHITEHALL TWP,LEHIGH|WHITEHALL
Luzerne,Ashley Borough,Borough,LUZERNE,ASHLEY,BORO,03272,4207903272,40401,401,LUZERNE|ASHLEY BORO,LUZERNE|ASHLEY
Luzerne,Avoca Borough,Borough,LUZERNE,AVOCA,BORO,03640,4207903640,40402,402,LUZERNE|AVOCA BORO,LUZERNE|AVOCA
Luzerne,Bear Creek Township,2nd Township,LUZERNE,BEAR CREEK,2TWP,04592,4207904592,40201,201,LUZERNE|BEAR CREEK TWP,LUZERNE|BEAR CREEK
Luzerne,Bear Creek Village Borough,Borough,LUZERNE,BEAR CREEK VILLAGE,BORO,04599,4207904599,40436,436,LUZERNE|BEAR CREEK VILLAGE BORO,LUZERNE|BEAR CREEK VILLAGE
Luzerne,Black Creek Township,2nd Township,LUZERNE,BLACK CREEK,2TWP,06672,4207906672,40202,202,LUZERNE|BLACK CREEK TWP,LUZERNE|BLACK CREEK
Luzerne,Buck Township,2nd Township,LUZERNE,BUCK,2TWP,09760,4207909760,40203,203,LUZERNE|BUCK TWP,LUZERNE|BUCK
Luzerne,Butler Township,2nd Township,LUZERNE,BUTLER,2TWP,10480,4207910480,40204,204,LUZERNE|BUTLER TWP,LUZERNE|BUTLER
Luzerne,Conyngham Borough,Borough,LUZERNE,CONYNGHAM,BORO,15888,4207915888,40403,403,LUZERNE|CONYNGHAM BORO,LUZERNE|CONYNGHAM
Luzerne,Conyngham Township,2nd Township,LUZERNE,CONYNGHAM,2TWP,15904,4207915904,40205,205,LUZERNE|CONYNGHAM TWP,LUZERNE|CONYNGHAM
Luzerne,Courtdale Borough,Borough,LUZERNE,COURTDALE,BORO,16568,4207916568,40404,404,LUZERNE|COURTDALE BORO,LUZERNE|COURTDALE
Luzerne,Dallas Borough,Borough,LUZERNE,DALLAS,BORO,18048,4207918048,40405,405,LUZERNE|DALLAS BORO,LUZERNE|DALLAS
Luzerne,Dallas Township,2nd Township,LUZERNE,DALLAS,2TWP,18056,4207918056,40206,206,LUZERNE|DALLAS TWP,LUZERNE|DALLAS
Luzerne,Dennison Township,2nd Township,LUZERNE,DENNISON,2TWP,18868,4207918868,40207,207,LUZERNE|DENNISON TWP,LUZERNE|DENNISON
Luzerne,Dorrance Township,2nd Township,LUZERNE,DORRANCE,2TWP,19616,4207919616,40208,208,LUZERNE|DORRANCE TWP,LUZERNE|DORRANCE
Luzerne,Dupont Borough,Borough,LUZERNE,DUPONT,BORO,20424,4207920424,40406,406,LUZERNE|DUPONT BORO,LUZERNE|DUPONT
Luzerne,Duryea Borough,Borough,LUZERNE,DURYEA,BORO,20512,4207920512,40407,407,LUZERNE|DURYEA BORO,LUZERNE|DURYEA
Luzerne,Edwardsville Borough,Borough,LUZERNE,EDWARDSVILLE,BORO,22672,4207922672,40408,408,LUZERNE|EDWARDSVILLE BORO,LUZERNE|EDWARDSVILLE
Luzerne,Exeter Borough,Borough,LUZERNE,EXETER,BORO,24392,4207924392,40409,409,LUZERNE|EXETER BORO,LUZERNE|EXETER
Luzerne,Exeter Township,2nd Township,LUZERNE,EXETER,2TWP,24400,4207924400,40209,209,LUZERNE|EXETER TWP,LUZERNE|EXETER
Luzerne,Fairmount Township,2nd Township,LUZERNE,FAIRMOUNT,2TWP,24752,4207924752,40210,210,LUZERNE|FAIRMOUNT TWP,LUZERNE|FAIRMOUNT
Luzerne,Fairview Township,2nd Township,LUZERNE,FAIRVIEW,2TWP,24888,4207924888,40211,211,LUZERNE|FAIRVIEW TWP,LUZERNE|FAIRVIEW
Luzerne,Forty Fort Borough,Borough,LUZERNE,FORTY FORT,BORO,26880,4207926880,40410,410,LUZERNE|FORTY FT BORO,LUZERNE|FORTY FT
Luzerne,Foster Township,2nd Township,LUZERNE,FOSTER,2TWP,26928,4207926928,40212,212,LUZERNE|FOSTER TWP,LUZERNE|FOSTER
Luzerne,Franklin Township,2nd Township,LUZERNE,FRANKLIN,2TWP,27424,4207927424,40213,213,LUZERNE|FRANKLIN TWP,LUZERNE|FRANKLIN
Luzerne,Freeland Borough,Borough,LUZERNE,FREELAND,BORO,27744,4207927744,40411,411,LUZERNE|FREELAND BORO,LUZERNE|FREELAND
Luzerne,Hanover Township,1st Township,LUZERNE,HANOVER,1TWP,32416,4207932416,40101,101,LUZERNE|HANOVER TWP,LUZERNE|HANOVER
Luzerne,Harveys Lake Borough,Borough,LUZERNE,HARVEYS LAKE,BORO,33000,4207933000,40434,434,LUZERNE|HARVEYS LAKE BORO,LUZERNE|HARVEYS LAKE
Luzerne,Hazle Township,2nd Township,LUZERNE,HAZLE,2TWP,33376,4207933376,40214,214,LUZERNE|HAZLE TWP,LUZERNE|HAZLE
Luzerne,Hazleton City,3rd City,LUZERNE,HAZLETON,CITY,33408,4207933408,40301,301,LUZERNE|HAZLETON CITY,LUZERNE|HAZLETON
Luzerne,Hollenback Township,2nd Township,LUZERNE,HOLLENBACK,2TWP,35192,4207935192,40215,215,LUZERNE|HOLLENBACK TWP,LUZERNE|HOLLENBACK
Luzerne,Hughestown Borough,Borough,LUZERNE,HUGHESTOWN,BORO,36152,4207936152,40412,412,LUZERNE|HUGHESTOWN BORO,LUZERNE|HUGHESTOWN
Luzerne,Hunlock Township,2nd Township,LUZERNE,HUNLOCK,2TWP,36296,4207936296,40216,216,LUZERNE|HUNLOCK TWP,LUZERNE|HUNLOCK
Luzerne,Huntington Township,2nd Township,LUZERNE,HUNTINGTON,2TWP,36432,4207936432,40217,217,LUZERNE|HUNTINGTON TWP,LUZERNE|HUNTINGTON
Luzerne,Jackson Township,2nd Township,LUZERNE,JACKSON,2TWP,37400,4207937400,40218,218,LUZERNE|JACKSON TWP,LUZERNE|JACKSON
Luzerne,Jeddo Borough,Borough,LUZERNE,JEDDO,BORO,37792,4207937792,40413,413,LUZERNE|JEDDO BORO,LUZERNE|JEDDO
Luzerne,Jenkins Township,2nd Township,LUZERNE,JENKINS,2TWP,37984,4207937984,40219,219,LUZERNE|JENKINS TWP,LUZERNE|JENKINS
Luzerne,Kingston Borough,Borough,LUZERNE,KINGSTON,BORO,39784,4207939784,40414,414,LUZERNE|KINGSTON BORO,LUZERNE|KINGSTON
Luzerne,Kingston Township,2nd Township,LUZERNE,KINGSTON,2TWP,39792,4207939792,40220,220,LUZERNE|KINGSTON TWP,LUZERNE|KINGSTON
Luzerne,Laflin Borough,Borough,LUZERNE,LAFLIN,BORO,40848,4207940848,40415,415,LUZERNE|LAFLIN BORO,LUZERNE|LAFLIN
Luzerne,Lake Township,2nd Township,LUZERNE,LAKE,2TWP,40920,4207940920,40221,221,LUZERNE|LAKE TWP,LUZERNE|LAKE
Luzerne,Larksville Borough,Borough,LUZERNE,LARKSVILLE,BORO,41608,4207941608,40416,416,LUZERNE|LARKSVILLE BORO,LUZERNE|LARKSVILLE
Luzerne,Laurel Run Borough,Borough,LUZERNE,LAUREL RUN,BORO,41848,4207941848,40417,417,LUZERNE|LAUREL RUN BORO,LUZERNE|LAUREL RUN
Luzerne,Lehman Township,2nd Township,LUZERNE,LEHMAN,2TWP,42504,4207942504,40222,222,LUZERNE|LEHMAN TWP,LUZERNE|LEHMAN
Luzerne,Luzerne Borough,Borough,LUZERNE,LUZERNE,BORO,45568,4207945568,40418,418,LUZERNE|LUZERNE BORO,LUZERNE|LUZERNE
Luzerne,Nanticoke City,3rd City,LUZERNE,NANTICOKE,CITY,52584,4207952584,40302,302,LUZERNE|NANTICOKE CITY,LUZERNE|NANTICOKE
Luzerne,Nescopeck Borough,Borough,LUZERNE,NESCOPECK,BORO,52984,4207952984,40419,419,LUZERNE|NESCOPECK BORO,LUZERNE|NESCOPECK
Luzerne,Nescopeck Township,2nd Township,LUZERNE,NESCOPECK,2TWP,52992,4207952992,40223,223,LUZERNE|NESCOPECK TWP,LUZERNE|NESCOPECK
Luzerne,New Columbus Borough,Borough,LUZERNE,NEW COLUMBUS,BORO,53448,4207953448,40420,420,LUZERNE|NEW COLUMBUS BORO,LUZERNE|NEW COLUMBUS
Luzerne,Newport Township,1st Township,LUZERNE,NEWPORT,1TWP,53960,4207953960,40102,102,LUZERNE|NEWPORT TWP,LUZERNE|NEWPORT
Luzerne,Nuangola Borough,Borough,LUZERNE,NUANGOLA,BORO,55752,4207955752,40421,421,LUZERNE|NUANGOLA BORO,LUZERNE|NUANGOLA
Luzerne,Penn Lake Park Borough,Borough,LUZERNE,PENN LAKE PARK,BORO,59054,4207959054,40435,435,LUZERNE|PENN LAKE PARK BORO,LUZERNE|PENN LAKE PARK
Luzerne,Pittston City,3rd City,LUZERNE,PITTSTON,CITY,61048,4207961048,40303,303,LUZERNE|PITTSTON CITY,LUZERNE|PITTSTON
Luzerne,Pittston Township,2nd Township,LUZERNE,PITTSTON,2TWP,61056,4207961056,40224,224,LUZERNE|PITTSTON TWP,LUZERNE|PITTSTON
Luzerne,Plains Township,1st Township,LUZERNE,PLAINS,1TWP,61120,4207961120,40103,103,LUZERNE|PLAINS TWP,LUZERNE|PLAINS
